[S02DA03, antipyrine, The metabolism of Antipyrine can be increased when combined with Siltuximab.]
[L01FX14, polatuzumab vedotin, The risk or severity of adverse effects can be increased when Siltuximab is combined with Polatuzumab vedotin.]
[L01EX15, pexidartinib, The metabolism of Pexidartinib can be increased when combined with Siltuximab.]
[M03BX08, cyclobenzaprine, The metabolism of Cyclobenzaprine can be increased when combined with Siltuximab.]
[L04AA44, upadacitinib, The risk or severity of adverse effects can be increased when Siltuximab is combined with Upadacitinib.]
[L01EJ02, fedratinib, The metabolism of Fedratinib can be increased when combined with Siltuximab.]
[L01EX14, entrectinib, The metabolism of Entrectinib can be increased when combined with Siltuximab.]
[N07XX11, pitolisant, The metabolism of Pitolisant can be increased when combined with Siltuximab.]
[J04AK08, pretomanid, The metabolism of Pretomanid can be increased when combined with Siltuximab.]
[J01XX12, lefamulin, The metabolism of Lefamulin can be increased when combined with Siltuximab.]
[N04CX01, istradefylline, The metabolism of Istradefylline can be increased when combined with Siltuximab.]
[S01LA06, brolucizumab, The risk or severity of adverse effects can be increased when Siltuximab is combined with Brolucizumab.]
[G04BE04, yohimbine, The metabolism of Yohimbine can be increased when combined with Siltuximab.]
[J01DB01, cephalexin, The metabolism of Cephalexin can be increased when combined with Siltuximab.]
[H02AB13, deflazacort, The risk or severity of adverse effects can be increased when Siltuximab is combined with Deflazacort.]
[G03DB05, demegestone, The metabolism of Demegestone can be increased when combined with Siltuximab.]
[L01FD01, trastuzumab, Trastuzumab may increase the neutropenic activities of Siltuximab.]
[L01FD04, trastuzumab deruxtecan, The risk or severity of adverse effects can be increased when Siltuximab is combined with Trastuzumab deruxtecan.]
[L04AX09, diroximel fumarate, The risk or severity of adverse effects can be increased when Siltuximab is combined with Diroximel fumarate.]
[L01EL03, zanubrutinib, The metabolism of Zanubrutinib can be increased when combined with Siltuximab.]
[G03AC09, desogestrel, The metabolism of Desogestrel can be increased when combined with Siltuximab.]
[B06AX03, voxelotor, The serum concentration of Voxelotor can be increased when it is combined with Siltuximab.]
[N03AX25, cenobamate, The metabolism of Cenobamate can be increased when combined with Siltuximab.]
[N02CD04, ubrogepant, The serum concentration of Ubrogepant can be increased when it is combined with Siltuximab.]
[R06AB02, dexchlorpheniramine, The metabolism of Dexchlorpheniramine can be increased when combined with Siltuximab.]
[L01EX18, avapritinib, The metabolism of Avapritinib can be increased when combined with Siltuximab.]
[N05CM21, lemborexant, The serum concentration of Lemborexant can be decreased when it is combined with Siltuximab.]
[L01XX72, tazemetostat, The metabolism of Tazemetostat can be increased when combined with Siltuximab.]
[L04AA53, teprotumumab, The risk or severity of adverse effects can be increased when Teprotumumab is combined with Siltuximab.]
[N05AD10, lumateperone, The serum concentration of Lumateperone can be decreased when it is combined with Siltuximab.]
[L01FC02, isatuximab, The risk or severity of adverse effects can be increased when Siltuximab is combined with Isatuximab.]
[N02CD06, rimegepant, The metabolism of Rimegepant can be increased when combined with Siltuximab.]
[N02CD05, eptinezumab, The risk or severity of adverse effects can be increased when Siltuximab is combined with Eptinezumab.]
[H02CA02, osilodrostat, The metabolism of Osilodrostat can be increased when combined with Siltuximab.]
[J05AE05, amprenavir, The metabolism of Amprenavir can be increased when combined with Siltuximab.]
[N02CC07, frovatriptan, The metabolism of Frovatriptan can be increased when combined with Siltuximab.]
[G04CB02, dutasteride, The metabolism of Dutasteride can be increased when combined with Siltuximab.]
[L04AA38, ozanimod, The risk or severity of adverse effects can be increased when Siltuximab is combined with Ozanimod.]
[L01EE04, selumetinib, The metabolism of Selumetinib can be increased when combined with Siltuximab.]
[G03DB08, dienogest, The metabolism of Dienogest can be increased when combined with Siltuximab.]
[N02AA08, dihydrocodeine, The metabolism of Dihydrocodeine can be increased when combined with Siltuximab.]
[N02CC06, eletriptan, The metabolism of Eletriptan can be increased when combined with Siltuximab.]
[M01AH02, rofecoxib, The metabolism of Rofecoxib can be increased when combined with Siltuximab.]
[L01XF03, bexarotene, The metabolism of Bexarotene can be increased when combined with Siltuximab.]
[C08CA16, clevidipine, The metabolism of Clevidipine can be increased when combined with Siltuximab.]
[C01BD07, dronedarone, The metabolism of Dronedarone can be increased when combined with Siltuximab.]
[L01AA02, chlorambucil, The risk or severity of adverse effects can be increased when Chlorambucil is combined with Siltuximab.]
[S03AA08, chloramphenicol, The risk or severity of adverse effects can be increased when Chloramphenicol is combined with Siltuximab.]
[L01FX17, sacituzumab govitecan, The risk or severity of adverse effects can be increased when Siltuximab is combined with Sacituzumab govitecan.]
[L01EH03, tucatinib, The metabolism of Tucatinib can be increased when combined with Siltuximab.]
[L01EX17, capmatinib, The serum concentration of Capmatinib can be decreased when it is combined with Siltuximab.]
[D07XB03, fluprednidene, The risk or severity of adverse effects can be increased when Fluprednidene is combined with Siltuximab.]
[P01BE01, artemisinin, The metabolism of Artemisinin can be increased when combined with Siltuximab.]
[L01EX22, selpercatinib, The serum concentration of Selpercatinib can be decreased when it is combined with Siltuximab.]
[N05CM02, chlormethiazole, The metabolism of Clomethiazole can be increased when combined with Siltuximab.]
[L04AA47, inebilizumab, The risk or severity of infection can be increased when Siltuximab is combined with Inebilizumab.]
[R02AD04, dyclonine, The risk or severity of methemoglobinemia can be increased when Siltuximab is combined with Dyclonine.]
[R05CB11, stepronin, The risk or severity of adverse effects can be increased when Stepronin is combined with Siltuximab.]
[C08CA17, levamlodipine, The serum concentration of Levamlodipine can be increased when it is combined with Siltuximab.]
[R06AX22, ebastine, The metabolism of Ebastine can be increased when combined with Siltuximab.]
[P01BB01, proguanil, The metabolism of Proguanil can be increased when combined with Siltuximab.]
[L01FX12, tafasitamab, The risk or severity of adverse effects can be increased when Siltuximab is combined with Tafasitamab.]
[L01FX15, belantamab mafodotin, The risk or severity of adverse effects can be increased when Siltuximab is combined with Belantamab mafodotin.]
[L04AC19, satralizumab, The risk or severity of adverse effects can be increased when Siltuximab is combined with Satralizumab.]
[N02AX07, oliceridine, The serum concentration of Oliceridine can be decreased when it is combined with Siltuximab.]
[P01BA01, chloroquine, The metabolism of Chloroquine can be increased when combined with Siltuximab.]
[G03CA06, chlorotrianisene, Chlorotrianisene may increase the thrombogenic activities of Siltuximab.]
[R06AB04, chlorpheniramine, The metabolism of Chlorpheniramine can be increased when combined with Siltuximab.]
[N05AA01, chlorpromazine, The metabolism of Chlorpromazine can be increased when combined with Siltuximab.]
[A10BB02, chlorpropamide, The metabolism of Chlorpropamide can be increased when combined with Siltuximab.]
[M03BB03, chlorzoxazone, The metabolism of Chlorzoxazone can be increased when combined with Siltuximab.]
[G03DC06, ethynodiol, The metabolism of Etynodiol can be increased when combined with Siltuximab.]
[M01AB08, etodolac, The metabolism of Etodolac can be increased when combined with Siltuximab.]
[A16AX20, lonafarnib, The metabolism of Lonafarnib can be increased when combined with Siltuximab.]
[L01BB05, fludarabine, The risk or severity of adverse effects can be increased when Fludarabine is combined with Siltuximab.]
[J06BD04, ansuvimab, The risk or severity of adverse effects can be increased when Siltuximab is combined with Ansuvimab.]
[L02BX04, relugolix, The metabolism of Relugolix can be increased when combined with Siltuximab.]
[L01FD06, margetuximab, The risk or severity of adverse effects can be increased when Siltuximab is combined with Margetuximab.]
[L04AD03, voclosporin, The risk or severity of adverse effects can be increased when Siltuximab is combined with Voclosporin.]
[N03AX10, felbamate, The metabolism of Felbamate can be increased when combined with Siltuximab.]
[N06BA10, fenethylline, The metabolism of Fenethylline can be increased when combined with Siltuximab.]
[G04CB01, finasteride, The metabolism of Finasteride can be increased when combined with Siltuximab.]
[R03BA03, flunisolide, The risk or severity of adverse effects can be increased when Flunisolide is combined with Siltuximab.]
[S02BA08, fluocinolone acetonide, The risk or severity of adverse effects can be increased when Fluocinolone acetonide is combined with Siltuximab.]
[R03CC15, formoterol, The metabolism of Formoterol can be increased when combined with Siltuximab.]
[L04AA50, ponesimod, The metabolism of Ponesimod can be increased when combined with Siltuximab.]
[S01LA08, bevacizumab, The risk or severity of adverse effects can be increased when Bevacizumab is combined with Siltuximab.]
[L01EK03, tivozanib, The metabolism of Tivozanib can be increased when combined with Siltuximab.]
[L03AB10, peginterferon alfa-2b, The risk or severity of adverse effects can be increased when Peginterferon alfa-2b is combined with Siltuximab.]
[L01FF07, dostarlimab, The risk or severity of adverse effects can be increased when Siltuximab is combined with Dostarlimab.]
[L01FX22, loncastuximab tesirine, The risk or severity of adverse effects can be increased when Siltuximab is combined with Loncastuximab tesirine.]
[N07CA02, cinnarizine, The metabolism of Cinnarizine can be increased when combined with Siltuximab.]
[L01FX18, amivantamab, The risk or severity of adverse effects can be increased when Siltuximab is combined with Amivantamab.]
[L01EN03, infigratinib, The metabolism of Infigratinib can be increased when combined with Siltuximab.]
[J06BD05, sotrovimab, The risk or severity of adverse effects can be increased when Siltuximab is combined with Sotrovimab.]
[L01XA01, cisplatin, The risk or severity of adverse effects can be increased when Cisplatin is combined with Siltuximab.]
[N06AB04, citalopram, The metabolism of Citalopram can be increased when combined with Siltuximab.]
[N06DX03, aducanumab, The risk or severity of adverse effects can be increased when Siltuximab is combined with Aducanumab.]
[L04AA54, pegcetacoplan, The risk or severity of adverse effects can be increased when Siltuximab is combined with Pegcetacoplan.]
[C03DA05, finerenone, The serum concentration of Finerenone can be increased when it is combined with Siltuximab.]
[L04AA48, belumosudil, The risk or severity of adverse effects can be increased when Siltuximab is combined with Belumosudil.]
[P01CA03, fexinidazole, The metabolism of Fexinidazole can be increased when combined with Siltuximab.]
[L04AA51, anifrolumab, The risk or severity of adverse effects can be increased when Siltuximab is combined with Anifrolumab.]
[L01XX74, belzutifan, The metabolism of Belzutifan can be increased when combined with Siltuximab.]
[L01EB10, mobocertinib, The metabolism of Mobocertinib can be increased when combined with Siltuximab.]
[L01FX23, tisotumab vedotin, The risk or severity of adverse effects can be increased when Siltuximab is combined with Tisotumab vedotin.]
[M01AG01, mefenamic acid, The metabolism of Mefenamic acid can be increased when combined with Siltuximab.]
[A10BB12, glimepiride, The metabolism of Glimepiride can be increased when combined with Siltuximab.]
[A10BB08, gliquidone, The metabolism of Gliquidone can be increased when combined with Siltuximab.]
[J01FF01, clindamycin, The metabolism of Clindamycin can be increased when combined with Siltuximab.]
[N06AX25, St. John's wort extract, The metabolism of St. John's Wort can be increased when combined with Siltuximab.]
[L03AB15, ropeginterferon alfa-2b, The risk or severity of adverse effects can be increased when Siltuximab is combined with Ropeginterferon alfa-2b.]
[R03DX11, tezepelumab, The risk or severity of adverse effects can be increased when Siltuximab is combined with Tezepelumab.]
[D11AH07, tralokinumab, The risk or severity of adverse effects can be increased when Siltuximab is combined with Tralokinumab.]
[L04AA55, sutimlimab, The risk or severity of adverse effects can be increased when Siltuximab is combined with Sutimlimab.]
[D11AH08, abrocitinib, The metabolism of Abrocitinib can be increased when combined with Siltuximab.]
[N01BB10, levobupivacaine, The metabolism of Levobupivacaine can be increased when combined with Siltuximab.]
[N06AA04, clomipramine, The metabolism of Clomipramine can be increased when combined with Siltuximab.]
[N03AE01, clonazepam, The metabolism of Clonazepam can be increased when combined with Siltuximab.]
[S01EA04, clonidine, The metabolism of Clonidine can be increased when combined with Siltuximab.]
[C01EB24, mavacamten, The metabolism of Mavacamten can be increased when combined with Siltuximab.]
[A02BC08, vonoprazan, The metabolism of Vonoprazan can be increased when combined with Siltuximab.]
[L04AC22, spesolimab, The risk or severity of adverse effects can be increased when Siltuximab is combined with Spesolimab.]
[L04AA56, deucravacitinib, The risk or severity of adverse effects can be increased when Siltuximab is combined with Deucravacitinib.]
[L01FX20, tremelimumab, The risk or severity of adverse effects can be increased when Siltuximab is combined with Tremelimumab.]
[N05BA21, clotiazepam, The metabolism of Clotiazepam can be increased when combined with Siltuximab.]
[A04AA01, ondansetron, The metabolism of Ondansetron can be increased when combined with Siltuximab.]
[N05AH02, clozapine, The metabolism of Clozapine can be increased when combined with Siltuximab.]
[L04AA57, ublituximab, The risk or severity of adverse effects can be increased when Siltuximab is combined with Ublituximab.]
[L01FE02, panitumumab, The risk or severity of adverse effects can be increased when Panitumumab is combined with Siltuximab.]
[S02DA02, cocaine, The risk or severity of methemoglobinemia can be increased when Siltuximab is combined with Cocaine.]
[L04AC21, bimekizumab, The risk or severity of adverse effects can be increased when Siltuximab is combined with Bimekizumab.]
[R05DA04, codeine, The metabolism of Codeine can be increased when combined with Siltuximab.]
[J06BB04, hepatitis B immune globulin, The risk or severity of adverse effects can be increased when Hepatitis B immune globulin is combined with Siltuximab.]
[M04AC01, colchicine, The metabolism of Colchicine can be decreased when combined with Siltuximab.]
[L04AA13, leflunomide, The risk or severity of adverse effects can be increased when Siltuximab is combined with Leflunomide.]
[A10BX03, nateglinide, The metabolism of Nateglinide can be increased when combined with Siltuximab.]
[L01BB07, nelarabine, The risk or severity of adverse effects can be increased when Nelarabine is combined with Siltuximab.]
[J01FA15, telithromycin, The metabolism of Telithromycin can be increased when combined with Siltuximab.]
[R03BA08, ciclesonide, The metabolism of Ciclesonide can be increased when combined with Siltuximab.]
[M01AH03, valdecoxib, The metabolism of Valdecoxib can be increased when combined with Siltuximab.]
[N02CC05, almotriptan, The metabolism of Almotriptan can be increased when combined with Siltuximab.]
[M01AH04, parecoxib, The metabolism of Parecoxib can be increased when combined with Siltuximab.]
[S01AD03, acyclovir, The metabolism of Acyclovir can be increased when combined with Siltuximab.]
[L01EA01, imatinib, The metabolism of Imatinib can be increased when combined with Siltuximab.]
[A02BC05, esomeprazole, The metabolism of Esomeprazole can be increased when combined with Siltuximab.]
[B03XA02, darbepoetin alfa, The risk or severity of Thrombosis can be increased when Darbepoetin alfa is combined with Siltuximab.]
[N07BC04, lofexidine, The metabolism of Lofexidine can be increased when combined with Siltuximab.]
[S01AE04, lomefloxacin, The metabolism of Lomefloxacin can be increased when combined with Siltuximab.]
[C07AA14, mepindolol, The metabolism of Mepindolol can be increased when combined with Siltuximab.]
[H02AB15, meprednisone, The risk or severity of adverse effects can be increased when Siltuximab is combined with Meprednisone.]
[R06AD07, mequitazine, The metabolism of Mequitazine can be increased when combined with Siltuximab.]
[C03DA04, eplerenone, The metabolism of Eplerenone can be increased when combined with Siltuximab.]
[L04AA15, alefacept, The risk or severity of adverse effects can be increased when Alefacept is combined with Siltuximab.]
[L01AA01, cyclophosphamide, The metabolism of Cyclophosphamide can be increased when combined with Siltuximab.]
[N06AX07, minaprine, The metabolism of Minaprine can be increased when combined with Siltuximab.]
[S01XA18, cyclosporine, Siltuximab may increase the immunosuppressive activities of Cyclosporine.]
[N06AG02, moclobemide, The metabolism of Moclobemide can be increased when combined with Siltuximab.]
[N06BA07, modafinil, The metabolism of Modafinil can be increased when combined with Siltuximab.]
[C10AA07, rosuvastatin, The metabolism of Rosuvastatin can be increased when combined with Siltuximab.]
[C03XA02, conivaptan, The metabolism of Conivaptan can be increased when combined with Siltuximab.]
[R03DX05, omalizumab, The risk or severity of adverse effects can be increased when Omalizumab is combined with Siltuximab.]
[L01BC01, cytarabine, The risk or severity of adverse effects can be increased when Cytarabine is combined with Siltuximab.]
[J05AF10, entecavir, The metabolism of Entecavir can be increased when combined with Siltuximab.]
[G04BE09, vardenafil, The metabolism of Vardenafil can be decreased when combined with Siltuximab.]
[M01AH05, etoricoxib, The metabolism of Etoricoxib can be increased when combined with Siltuximab.]
[L01AX04, dacarbazine, The metabolism of Dacarbazine can be increased when combined with Siltuximab.]
[L01DA01, dactinomycin, The risk or severity of adverse effects can be increased when Dactinomycin is combined with Siltuximab.]
[J04BA02, dapsone, The metabolism of Dapsone can be increased when combined with Siltuximab.]
[L01DB02, daunorubicin, The risk or severity of adverse effects can be increased when Daunorubicin is combined with Siltuximab.]
[C02CC04, debrisoquin, The metabolism of Debrisoquine can be increased when combined with Siltuximab.]
[A04AD11, nabilone, The metabolism of Nabilone can be increased when combined with Siltuximab.]
[M01AX01, nabumetone, The metabolism of Nabumetone can be increased when combined with Siltuximab.]
[C07AB12, nebivolol, The metabolism of Nebivolol can be increased when combined with Siltuximab.]
[N06AX06, nefazodone, The metabolism of Nefazodone can be increased when combined with Siltuximab.]
[L02BB02, nilutamide, The metabolism of Nilutamide can be increased when combined with Siltuximab.]
[L01FE01, cetuximab, The risk or severity of adverse effects can be increased when Cetuximab is combined with Siltuximab.]
[G03DB04, nomegestrol, The metabolism of Nomegestrol can be increased when combined with Siltuximab.]
[C01CA23, theodrenaline, The metabolism of Theodrenaline can be increased when combined with Siltuximab.]
[D11AH02, pimecrolimus, The risk or severity of adverse effects can be increased when Pimecrolimus is combined with Siltuximab.]
[N06AB10, escitalopram, The metabolism of Escitalopram can be increased when combined with Siltuximab.]
[G04BD08, solifenacin, The metabolism of Solifenacin can be increased when combined with Siltuximab.]
[N06AA01, desipramine, The metabolism of Desipramine can be increased when combined with Siltuximab.]
[D07XC02, desoximetasone, The risk or severity of adverse effects can be increased when Desoximetasone is combined with Siltuximab.]
[L01XA03, oxaliplatin, The risk or severity of adverse effects can be increased when Oxaliplatin is combined with Siltuximab.]
[S03BA01, dexamethasone, The metabolism of Dexamethasone can be increased when combined with Siltuximab.]
[G04BD04, oxybutynin, The metabolism of Oxybutynin can be increased when combined with Siltuximab.]
[A08AA04, dexfenfluramine, The metabolism of Dexfenfluramine can be increased when combined with Siltuximab.]
[L04AB04, adalimumab, The risk or severity of adverse effects can be increased when Adalimumab is combined with Siltuximab.]
[L01EB01, gefitinib, The metabolism of Gefitinib can be increased when combined with Siltuximab.]
[N06BA02, dextroamphetamine, The metabolism of Amphetamine can be increased when combined with Siltuximab.]
[R05DA09, dextromethorphan, The metabolism of Dextromethorphan can be increased when combined with Siltuximab.]
[N03AC01, paramethadione, The metabolism of Paramethadione can be increased when combined with Siltuximab.]
[N06AB05, paroxetine, The metabolism of Paroxetine can be increased when combined with Siltuximab.]
[B01AC04, clopidogrel, The metabolism of Clopidogrel can be increased when combined with Siltuximab.]
[C04AD01, pentifylline, The metabolism of Pentifylline can be increased when combined with Siltuximab.]
[N05BA01, diazepam, The metabolism of Diazepam can be increased when combined with Siltuximab.]
[R02AA19, phenol, The risk or severity of methemoglobinemia can be increased when Siltuximab is combined with Phenol.]
[S02DA04, dibucaine, The risk or severity of methemoglobinemia can be increased when Siltuximab is combined with Cinchocaine.]
[S01BC03, diclofenac, The metabolism of Diclofenac can be increased when combined with Siltuximab.]
[G03CC02, dienestrol, Dienestrol may increase the thrombogenic activities of Siltuximab.]
[A10BG03, pioglitazone, The metabolism of Pioglitazone can be increased when combined with Siltuximab.]
[L01DC04, ixabepilone, The metabolism of Ixabepilone can be increased when combined with Siltuximab.]
[L01EB02, erlotinib, The serum concentration of Erlotinib can be decreased when it is combined with Siltuximab.]
[L01DB08, pirarubicin, The risk or severity of adverse effects can be increased when Siltuximab is combined with Pirarubicin.]
[L02AA01, diethylstilbestrol, The metabolism of Diethylstilbestrol can be increased when combined with Siltuximab.]
[D07XC04, diflucortolone, The risk or severity of adverse effects can be increased when Siltuximab is combined with Difluocortolone.]
[C01AA04, digitoxin, The metabolism of Digitoxin can be increased when combined with Siltuximab.]
[C02DB01, dihydralazine, The metabolism of Dihydralazine can be increased when combined with Siltuximab.]
[L02AA02, polyestradiol phosphate, Polyestradiol phosphate may increase the thrombogenic activities of Siltuximab.]
[L01XX24, pegaspargase, The risk or severity of adverse effects can be increased when Pegaspargase is combined with Siltuximab.]
[C04AE04, dihydroergocristine, The metabolism of Dihydroergocristine can be increased when combined with Siltuximab.]
[N02CA01, dihydroergotamine, The metabolism of Dihydroergotamine can be increased when combined with Siltuximab.]
[N02AA03, hydromorphone, The metabolism of Hydromorphone can be increased when combined with Siltuximab.]
[L04AX04, lenalidomide, The risk or severity of adverse effects can be increased when Lenalidomide is combined with Siltuximab.]
[J05AE08, atazanavir, The metabolism of Atazanavir can be increased when combined with Siltuximab.]
[B01AC21, treprostinil, The metabolism of Treprostinil can be increased when combined with Siltuximab.]
[D04AB07, pramoxine, The risk or severity of methemoglobinemia can be increased when Siltuximab is combined with Pramocaine.]
[C08DB01, diltiazem, The metabolism of Diltiazem can be increased when combined with Siltuximab.]
[G03CA09, promestriene, Promestriene may increase the thrombogenic activities of Siltuximab.]
[N06BC02, propentofylline, The metabolism of Propentofylline can be increased when combined with Siltuximab.]
[S01HA04, proparacaine, The risk or severity of methemoglobinemia can be increased when Siltuximab is combined with Proparacaine.]
[R03DA03, proxyphylline, The metabolism of Proxyphylline can be increased when combined with Siltuximab.]
[R06AA02, diphenhydramine, The metabolism of Diphenhydramine can be increased when combined with Siltuximab.]
[N05CD10, quazepam, The metabolism of Quazepam can be increased when combined with Siltuximab.]
[A03FA02, cisapride, The metabolism of Cisapride can be increased when combined with Siltuximab.]
[S01XA23, sirolimus, The metabolism of Sirolimus can be increased when combined with Siltuximab.]
[N05AL04, remoxipride, The metabolism of Remoxipride can be increased when combined with Siltuximab.]
[C01BA03, disopyramide, The metabolism of Disopyramide can be increased when combined with Siltuximab.]
[J06BB01, Rho(D) immune globulin, The risk or severity of adverse effects can be increased when Siltuximab is combined with Human Rho(D) immune globulin.]
[L04AA23, natalizumab, The risk or severity of adverse effects can be increased when Siltuximab is combined with Natalizumab.]
[P03AA04, disulfiram, The metabolism of Disulfiram can be increased when combined with Siltuximab.]
[N07XX02, riluzole, The metabolism of Riluzole can be increased when combined with Siltuximab.]
[N05AX08, risperidone, The metabolism of Risperidone can be increased when combined with Siltuximab.]
[L04AA21, efalizumab, The risk or severity of adverse effects can be increased when Efalizumab is combined with Siltuximab.]
[N01BB09, ropivacaine, The metabolism of Ropivacaine can be increased when combined with Siltuximab.]
[L01EX01, sunitinib, The metabolism of Sunitinib can be increased when combined with Siltuximab.]
[A04AD12, aprepitant, The metabolism of Aprepitant can be increased when combined with Siltuximab.]
[C03XA01, tolvaptan, The metabolism of Tolvaptan can be increased when combined with Siltuximab.]
[L01XG01, bortezomib, The metabolism of Bortezomib can be increased when combined with Siltuximab.]
[G04BE08, tadalafil, The metabolism of Tadalafil can be increased when combined with Siltuximab.]
[S01BC05, ketorolac, The metabolism of Ketorolac can be increased when combined with Siltuximab.]
[C02KX02, ambrisentan, The metabolism of Ambrisentan can be increased when combined with Siltuximab.]
[C01EB18, ranolazine, The metabolism of Ranolazine can be increased when combined with Siltuximab.]
[R03AC12, salmeterol, The metabolism of Salmeterol can be increased when combined with Siltuximab.]
[A03FA03, domperidone, The metabolism of Domperidone can be increased when combined with Siltuximab.]
[N06AA16, dothiepin, The metabolism of Dosulepin can be increased when combined with Siltuximab.]
[N06AA12, doxepin, The metabolism of Doxepin can be increased when combined with Siltuximab.]
[L01DB01, doxorubicin, The metabolism of Doxorubicin can be increased when combined with Siltuximab.]
[N06AB06, sertraline, The metabolism of Sertraline can be increased when combined with Siltuximab.]
[N01AB08, sevoflurane, The metabolism of Sevoflurane can be increased when combined with Siltuximab.]
[C10AA01, simvastatin, The metabolism of Simvastatin can be increased when combined with Siltuximab.]
[C07AB13, talinolol, The metabolism of Talinolol can be increased when combined with Siltuximab.]
[H01AA01, corticotropin, The risk or severity of adverse effects can be increased when Corticotropin is combined with Siltuximab.]
[J01MA05, temafloxacin, The metabolism of Temafloxacin can be increased when combined with Siltuximab.]
[L01AX03, temozolomide, The risk or severity of adverse effects can be increased when Temozolomide is combined with Siltuximab.]
[M01AC02, tenoxicam, The metabolism of Tenoxicam can be increased when combined with Siltuximab.]
[D01BA02, terbinafine, The metabolism of Terbinafine can be increased when combined with Siltuximab.]
[C07AA16, tertatolol, The metabolism of Tertatolol can be increased when combined with Siltuximab.]
[N06AX14, tianeptine, The metabolism of Tianeptine can be increased when combined with Siltuximab.]
[G03CX01, tibolone, Tibolone may increase the thrombogenic activities of Siltuximab.]
[N06BA09, atomoxetine, The metabolism of Atomoxetine can be increased when combined with Siltuximab.]
[C03CA04, torsemide, The metabolism of Torasemide can be increased when combined with Siltuximab.]
[H02CA01, trilostane, The risk or severity of adverse effects can be increased when Trilostane is combined with Siltuximab.]
[L01AA07, trofosfamide, The risk or severity of adverse effects can be increased when Siltuximab is combined with Trofosfamide.]
[N01AB04, enflurane, The metabolism of Enflurane can be increased when combined with Siltuximab.]
[J06BB03, varicella-zoster immune globulin, The risk or severity of adverse effects can be increased when Siltuximab is combined with Human varicella-zoster immune globulin.]
[L01CA04, vinorelbine, The metabolism of Vinorelbine can be increased when combined with Siltuximab.]
[S01GX10, epinastine, The metabolism of Epinastine can be increased when combined with Siltuximab.]
[N06AX16, venlafaxine, The metabolism of Venlafaxine can be increased when combined with Siltuximab.]
[L01DB03, epirubicin, The risk or severity of adverse effects can be increased when Epirubicin is combined with Siltuximab.]
[N05CF02, zolpidem, The metabolism of Zolpidem can be increased when combined with Siltuximab.]
[N03AX15, zonisamide, The metabolism of Zonisamide can be increased when combined with Siltuximab.]
[N05CF01, zopiclone, The metabolism of Zopiclone can be decreased when combined with Siltuximab.]
[N05AX11, zotepine, The metabolism of Zotepine can be increased when combined with Siltuximab.]
[L01XA02, carboplatin, The risk or severity of adverse effects can be increased when Carboplatin is combined with Siltuximab.]
[N02CA02, ergotamine, The metabolism of Ergotamine can be increased when combined with Siltuximab.]
[S01AA17, erythromycin, The metabolism of Erythromycin can be increased when combined with Siltuximab.]
[A02BC02, pantoprazole, The metabolism of Pantoprazole can be increased when combined with Siltuximab.]
[H05BX01, cinacalcet, The metabolism of Cinacalcet can be increased when combined with Siltuximab.]
[G03CA03, estradiol, The metabolism of Estradiol can be increased when combined with Siltuximab.]
[L01XX11, estramustine, The risk or severity of adverse effects can be increased when Estramustine is combined with Siltuximab.]
[G03CC06, estriol, Estriol may increase the thrombogenic activities of Siltuximab.]
[G03CA57, estrogens, conjugated (USP), The metabolism of Conjugated estrogens can be increased when combined with Siltuximab.]
[G03CC04, estrone, Estrone may increase the thrombogenic activities of Siltuximab.]
[R03BA09, fluticasone furoate, The metabolism of Fluticasone furoate can be increased when combined with Siltuximab.]
[R03BA05, fluticasone, The metabolism of Fluticasone can be increased when combined with Siltuximab.]
[C10AA04, fluvastatin, The metabolism of Fluvastatin can be increased when combined with Siltuximab.]
[L02AA03, ethinyl estradiol, The metabolism of Ethinylestradiol can be increased when combined with Siltuximab.]
[N03AD01, ethosuximide, The metabolism of Ethosuximide can be increased when combined with Siltuximab.]
[N01BX01, ethyl chloride, The risk or severity of methemoglobinemia can be increased when Siltuximab is combined with Ethyl chloride.]
[M01AC06, meloxicam, The metabolism of Meloxicam can be increased when combined with Siltuximab.]
[S01XA06, ethylmorphine, The metabolism of Ethylmorphine can be increased when combined with Siltuximab.]
[N01BB07, etidocaine, The risk or severity of methemoglobinemia can be increased when Siltuximab is combined with Etidocaine.]
[L01CB01, etoposide, The metabolism of Etoposide can be increased when combined with Siltuximab.]
[N05AE03, sertindole, The metabolism of Sertindole can be increased when combined with Siltuximab.]
[L04AD02, tacrolimus, The serum concentration of Tacrolimus can be increased when it is combined with Siltuximab.]
[R06AX11, astemizole, The metabolism of Astemizole can be increased when combined with Siltuximab.]
[R06AX12, terfenadine, The metabolism of Terfenadine can be increased when combined with Siltuximab.]
[N06AX12, bupropion, The metabolism of Bupropion can be increased when combined with Siltuximab.]
[N06AB08, fluvoxamine, The metabolism of Fluvoxamine can be increased when combined with Siltuximab.]
[C01BB03, tocainide, The metabolism of Tocainide can be increased when combined with Siltuximab.]
[C01BC08, encainide, The metabolism of Encainide can be increased when combined with Siltuximab.]
[L04AA02, muromonab-CD3, The risk or severity of adverse effects can be increased when Muromonab is combined with Siltuximab.]
[V03AF02, dexrazoxane, The risk or severity of adverse effects can be increased when Dexrazoxane is combined with Siltuximab.]
[P02CA03, albendazole, The metabolism of Albendazole can be increased when combined with Siltuximab.]
[C08CA02, felodipine, The metabolism of Felodipine can be increased when combined with Siltuximab.]
[N03AX26, fenfluramine, The metabolism of Fenfluramine can be increased when combined with Siltuximab.]
